cycle_id,resident_id,machine_id,start_time,end_time,price
776,52,131,2026-01-23 12:30:00,2026-01-23 13:45:00,2.5
777,57,146,2026-01-23 21:15:00,2026-01-23 22:45:00,2.0
778,17,164,2026-01-23 11:15:00,2026-01-23 12:15:00,2.5
779,34,144,2026-01-23 21:45:00,2026-01-23 22:15:00,2.5
780,88,165,2026-01-23 12:30:00,2026-01-23 13:15:00,2.5
781,82,157,2026-01-23 12:15:00,2026-01-23 13:45:00,2.0
782,40,156,2026-01-23 07:00:00,2026-01-23 08:30:00,2.0
783,90,189,2026-01-23 21:15:00,2026-01-23 22:15:00,2.0
784,15,176,2026-01-23 13:00:00,2026-01-23 13:45:00,2.0
785,70,115,2026-01-23 20:30:00,2026-01-23 22:00:00,2.5
786,64,181,2026-01-23 21:00:00,2026-01-23 22:15:00,2.5
787,87,194,2026-01-24 07:00:00,2026-01-24 08:00:00,2.5
788,26,185,2026-01-24 19:00:00,2026-01-24 19:30:00,2.5
789,19,140,2026-01-24 08:45:00,2026-01-24 09:15:00,2.0
790,42,152,2026-01-24 15:45:00,2026-01-24 17:15:00,2.5
791,23,187,2026-01-24 21:45:00,2026-01-24 22:15:00,2.0
792,40,157,2026-01-24 09:00:00,2026-01-24 09:30:00,2.0
793,11,144,2026-01-24 08:30:00,2026-01-24 09:15:00,2.5
794,49,180,2026-01-24 14:45:00,2026-01-24 16:00:00,2.0
795,66,197,2026-01-24 18:15:00,2026-01-24 18:45:00,2.0
796,2,157,2026-01-24 13:45:00,2026-01-24 14:45:00,2.0
797,93,162,2026-01-24 17:00:00,2026-01-24 18:00:00,2.5
798,9,142,2026-01-24 19:30:00,2026-01-24 20:30:00,2.5
799,47,143,2026-01-24 20:00:00,2026-01-24 20:30:00,2.5
800,98,132,2026-01-24 15:00:00,2026-01-24 16:30:00,2.5
801,92,185,2026-01-24 13:30:00,2026-01-24 14:15:00,2.5
802,7,137,2026-01-24 18:45:00,2026-01-24 19:45:00,2.0
803,51,154,2026-01-24 13:00:00,2026-01-24 13:30:00,2.5
804,65,199,2026-01-24 08:30:00,2026-01-24 09:00:00,2.0
805,50,121,2026-01-24 08:15:00,2026-01-24 09:15:00,2.5
806,43,128,2026-01-24 16:00:00,2026-01-24 17:00:00,2.0
807,52,156,2026-01-24 11:45:00,2026-01-24 12:30:00,2.0
808,27,138,2026-01-24 12:00:00,2026-01-24 13:00:00,2.0
809,86,168,2026-01-24 11:15:00,2026-01-24 11:45:00,2.0
810,96,143,2026-01-24 09:15:00,2026-01-24 10:45:00,2.5
811,24,152,2026-01-24 15:45:00,2026-01-24 16:15:00,2.5
812,33,200,2026-01-24 12:45:00,2026-01-24 13:45:00,2.0
813,61,158,2026-01-24 17:30:00,2026-01-24 18:30:00,2.0
814,15,128,2026-01-24 06:15:00,2026-01-24 07:00:00,2.0
815,30,148,2026-01-24 13:00:00,2026-01-24 14:15:00,2.0
816,1,172,2026-01-24 13:45:00,2026-01-24 14:30:00,2.5
817,37,104,2026-01-24 11:45:00,2026-01-24 12:45:00,2.5
818,57,109,2026-01-24 20:45:00,2026-01-24 22:00:00,2.0
819,17,131,2026-01-24 13:30:00,2026-01-24 15:00:00,2.5
820,36,125,2026-01-24 20:15:00,2026-01-24 21:15:00,2.5
821,72,124,2026-01-24 19:15:00,2026-01-24 20:00:00,2.5
822,79,173,2026-01-24 15:45:00,2026-01-24 16:30:00,2.5
823,95,183,2026-01-24 08:45:00,2026-01-24 10:15:00,2.5
824,69,167,2026-01-24 15:30:00,2026-01-24 16:00:00,2.0
825,20,115,2026-01-24 08:45:00,2026-01-24 09:15:00,2.5
826,21,153,2026-01-24 17:15:00,2026-01-24 18:00:00,2.5
827,46,187,2026-01-24 20:15:00,2026-01-24 21:30:00,2.0
828,41,112,2026-01-24 12:45:00,2026-01-24 13:15:00,2.5
829,88,189,2026-01-24 07:15:00,2026-01-24 08:15:00,2.0
830,5,121,2026-01-24 14:45:00,2026-01-24 15:15:00,2.5
831,29,186,2026-01-24 10:15:00,2026-01-24 11:45:00,2.0
832,7,123,2026-01-25 14:15:00,2026-01-25 15:00:00,2.5
833,81,147,2026-01-25 10:15:00,2026-01-25 11:30:00,2.0
834,43,106,2026-01-25 11:30:00,2026-01-25 12:15:00,2.0
835,83,118,2026-01-25 09:00:00,2026-01-25 09:30:00,2.0
836,76,114,2026-01-25 19:00:00,2026-01-25 20:15:00,2.5
837,4,115,2026-01-25 08:30:00,2026-01-25 09:30:00,2.5
838,27,135,2026-01-25 06:30:00,2026-01-25 07:30:00,2.5
839,20,120,2026-01-25 09:30:00,2026-01-25 10:15:00,2.0
840,78,148,2026-01-25 17:45:00,2026-01-25 19:15:00,2.0
841,50,117,2026-01-25 12:30:00,2026-01-25 13:15:00,2.0
842,62,165,2026-01-25 08:45:00,2026-01-25 10:00:00,2.5
843,19,113,2026-01-25 11:15:00,2026-01-25 12:45:00,2.5
844,74,179,2026-01-25 20:15:00,2026-01-25 21:30:00,2.0
845,89,140,2026-01-25 16:45:00,2026-01-25 18:00:00,2.0
846,45,116,2026-01-25 19:45:00,2026-01-25 21:15:00,2.0
847,36,190,2026-01-25 17:45:00,2026-01-25 19:15:00,2.0
848,85,166,2026-01-25 20:30:00,2026-01-25 21:30:00,2.0
849,14,131,2026-01-25 14:30:00,2026-01-25 16:00:00,2.5
850,29,166,2026-01-25 13:30:00,2026-01-25 14:45:00,2.0
851,24,157,2026-01-25 21:30:00,2026-01-25 22:15:00,2.0
852,51,102,2026-01-26 15:30:00,2026-01-26 16:30:00,2.5
853,50,127,2026-01-26 20:30:00,2026-01-26 21:45:00,2.0
854,8,112,2026-01-26 18:15:00,2026-01-26 19:15:00,2.5
855,72,117,2026-01-26 20:00:00,2026-01-26 20:30:00,2.0
856,83,136,2026-01-26 10:45:00,2026-01-26 12:15:00,2.0
857,26,190,2026-01-26 21:45:00,2026-01-26 23:00:00,2.0
858,81,193,2026-01-26 20:45:00,2026-01-26 22:15:00,2.5
859,24,130,2026-01-26 12:45:00,2026-01-26 13:30:00,2.0
860,80,171,2026-01-26 18:45:00,2026-01-26 20:00:00,2.5
861,20,137,2026-01-26 18:30:00,2026-01-26 19:45:00,2.0
862,46,147,2026-01-26 19:45:00,2026-01-26 20:45:00,2.0
863,94,177,2026-01-26 15:00:00,2026-01-26 16:30:00,2.0
864,84,127,2026-01-26 12:45:00,2026-01-26 14:15:00,2.0
865,27,120,2026-01-26 14:15:00,2026-01-26 15:30:00,2.0
866,92,102,2026-01-26 11:45:00,2026-01-26 12:30:00,2.5
867,1,169,2026-01-26 11:45:00,2026-01-26 13:15:00,2.0
868,16,119,2026-01-26 12:15:00,2026-01-26 13:45:00,2.0
869,36,143,2026-01-26 19:15:00,2026-01-26 20:45:00,2.5
870,52,200,2026-01-26 11:45:00,2026-01-26 13:00:00,2.0
871,53,136,2026-01-26 14:30:00,2026-01-26 15:30:00,2.0
872,90,119,2026-01-26 11:15:00,2026-01-26 12:30:00,2.0
873,2,179,2026-01-26 14:45:00,2026-01-26 15:15:00,2.0
874,75,132,2026-01-26 09:15:00,2026-01-26 10:00:00,2.5
875,44,105,2026-01-26 09:30:00,2026-01-26 10:30:00,2.5
876,7,137,2026-01-26 11:15:00,2026-01-26 12:30:00,2.0
877,72,190,2026-01-27 14:15:00,2026-01-27 14:45:00,2.0
878,89,198,2026-01-27 21:45:00,2026-01-27 23:00:00,2.0
879,18,166,2026-01-27 06:30:00,2026-01-27 07:45:00,2.0
880,14,136,2026-01-27 13:15:00,2026-01-27 14:15:00,2.0
881,55,102,2026-01-27 20:00:00,2026-01-27 20:45:00,2.5
882,99,129,2026-01-27 20:45:00,2026-01-27 22:15:00,2.0
883,21,128,2026-01-27 09:00:00,2026-01-27 10:30:00,2.0
884,73,110,2026-01-27 19:15:00,2026-01-27 20:45:00,2.0
885,63,118,2026-01-27 13:15:00,2026-01-27 14:00:00,2.0
886,62,158,2026-01-27 17:15:00,2026-01-27 18:30:00,2.0
887,48,145,2026-01-27 09:15:00,2026-01-27 10:45:00,2.5
888,51,200,2026-01-27 13:00:00,2026-01-27 13:30:00,2.0
889,90,145,2026-01-27 09:45:00,2026-01-27 10:30:00,2.5
890,49,138,2026-01-27 08:30:00,2026-01-27 10:00:00,2.0
891,23,116,2026-01-27 16:00:00,2026-01-27 17:15:00,2.0
892,81,121,2026-01-27 13:30:00,2026-01-27 14:45:00,2.5
893,78,116,2026-01-27 06:00:00,2026-01-27 07:30:00,2.0
894,36,171,2026-01-27 19:45:00,2026-01-27 21:00:00,2.5
895,5,117,2026-01-27 14:15:00,2026-01-27 15:30:00,2.0
896,15,198,2026-01-27 10:00:00,2026-01-27 11:00:00,2.0
897,38,187,2026-01-27 13:45:00,2026-01-27 14:45:00,2.0
898,22,178,2026-01-27 20:30:00,2026-01-27 21:00:00,2.0
899,96,131,2026-01-27 08:00:00,2026-01-27 09:15:00,2.5
900,13,183,2026-01-27 19:15:00,2026-01-27 20:45:00,2.5
901,58,184,2026-01-27 08:00:00,2026-01-27 08:30:00,2.5
902,8,129,2026-01-27 11:30:00,2026-01-27 12:00:00,2.0
903,64,195,2026-01-27 11:15:00,2026-01-27 12:45:00,2.5
904,80,169,2026-01-27 17:30:00,2026-01-27 18:00:00,2.0
905,29,172,2026-01-27 12:00:00,2026-01-27 13:15:00,2.5
906,25,144,2026-01-27 12:45:00,2026-01-27 13:45:00,2.5
907,56,139,2026-01-27 20:15:00,2026-01-27 21:15:00,2.0
908,6,129,2026-01-27 11:15:00,2026-01-27 12:15:00,2.0
909,20,120,2026-01-27 19:30:00,2026-01-27 20:00:00,2.0
910,30,158,2026-01-27 10:30:00,2026-01-27 11:00:00,2.0
911,37,181,2026-01-27 07:00:00,2026-01-27 08:15:00,2.5
912,74,170,2026-01-27 13:00:00,2026-01-27 14:00:00,2.0
913,52,133,2026-01-27 08:45:00,2026-01-27 09:45:00,2.5
914,27,169,2026-01-27 16:45:00,2026-01-27 18:00:00,2.0
915,41,184,2026-01-27 18:45:00,2026-01-27 19:15:00,2.5
916,65,139,2026-01-27 09:30:00,2026-01-27 10:30:00,2.0
917,3,191,2026-01-27 18:30:00,2026-01-27 20:00:00,2.5
918,45,113,2026-01-27 17:00:00,2026-01-27 18:15:00,2.5
919,43,152,2026-01-27 20:00:00,2026-01-27 21:30:00,2.5
920,40,186,2026-01-27 16:30:00,2026-01-27 17:45:00,2.0
921,87,172,2026-01-27 15:15:00,2026-01-27 16:15:00,2.5
922,67,126,2026-01-27 12:30:00,2026-01-27 14:00:00,2.0
923,92,128,2026-01-27 14:45:00,2026-01-27 15:45:00,2.0
924,100,139,2026-01-27 08:45:00,2026-01-27 09:45:00,2.0
925,48,183,2026-01-28 09:15:00,2026-01-28 10:30:00,2.5
926,94,143,2026-01-28 16:45:00,2026-01-28 17:15:00,2.5
927,8,118,2026-01-28 17:45:00,2026-01-28 19:15:00,2.0
928,58,116,2026-01-28 08:30:00,2026-01-28 09:30:00,2.0
929,5,159,2026-01-28 20:45:00,2026-01-28 22:15:00,2.0
930,87,117,2026-01-28 12:45:00,2026-01-28 13:30:00,2.0
931,24,148,2026-01-28 12:00:00,2026-01-28 13:15:00,2.0
932,89,130,2026-01-28 19:15:00,2026-01-28 20:15:00,2.0
933,56,166,2026-01-28 17:45:00,2026-01-28 19:00:00,2.0
934,99,118,2026-01-28 15:00:00,2026-01-28 16:30:00,2.0
935,39,101,2026-01-28 20:15:00,2026-01-28 21:00:00,2.5
936,62,187,2026-01-28 15:00:00,2026-01-28 16:15:00,2.0
937,75,172,2026-01-28 13:15:00,2026-01-28 14:15:00,2.5
938,66,118,2026-01-28 20:15:00,2026-01-28 21:45:00,2.0
939,31,130,2026-01-28 14:15:00,2026-01-28 14:45:00,2.0
940,34,174,2026-01-28 10:45:00,2026-01-28 11:45:00,2.5
941,69,139,2026-01-28 14:15:00,2026-01-28 15:45:00,2.0
942,2,176,2026-01-28 12:00:00,2026-01-28 12:30:00,2.0
943,78,162,2026-01-28 10:30:00,2026-01-28 11:15:00,2.5
944,21,152,2026-01-28 12:00:00,2026-01-28 13:15:00,2.5
945,1,154,2026-01-28 07:30:00,2026-01-28 08:30:00,2.5
946,20,182,2026-01-28 17:15:00,2026-01-28 18:45:00,2.5
947,93,158,2026-01-28 06:45:00,2026-01-28 07:45:00,2.0
948,32,195,2026-01-28 15:30:00,2026-01-28 16:45:00,2.5
949,91,182,2026-01-28 09:00:00,2026-01-28 09:45:00,2.5
950,70,193,2026-01-28 13:15:00,2026-01-28 14:00:00,2.5
951,60,144,2026-01-28 20:15:00,2026-01-28 21:00:00,2.5
952,40,125,2026-01-28 12:00:00,2026-01-28 13:30:00,2.5
953,10,155,2026-01-28 16:45:00,2026-01-28 18:00:00,2.5
954,9,196,2026-01-28 17:30:00,2026-01-28 18:00:00,2.0
955,76,109,2026-01-28 15:00:00,2026-01-28 16:30:00,2.0
956,18,187,2026-01-28 10:15:00,2026-01-28 11:45:00,2.0
957,44,196,2026-01-28 16:15:00,2026-01-28 17:15:00,2.0
958,22,139,2026-01-28 15:30:00,2026-01-28 17:00:00,2.0
959,67,103,2026-01-28 08:15:00,2026-01-28 09:30:00,2.5
960,97,129,2026-01-28 20:30:00,2026-01-28 21:45:00,2.0
961,83,138,2026-01-28 18:00:00,2026-01-28 19:00:00,2.0
962,55,167,2026-01-28 13:45:00,2026-01-28 14:30:00,2.0
963,15,184,2026-01-28 20:45:00,2026-01-28 21:45:00,2.5
964,73,185,2026-01-28 08:00:00,2026-01-28 09:30:00,2.5
965,74,167,2026-01-28 21:00:00,2026-01-28 22:15:00,2.0
966,16,178,2026-01-28 18:00:00,2026-01-28 18:30:00,2.0
967,3,171,2026-01-28 20:30:00,2026-01-28 21:15:00,2.5
968,17,141,2026-01-28 11:45:00,2026-01-28 12:15:00,2.5
969,88,144,2026-01-28 06:15:00,2026-01-28 07:15:00,2.5
970,40,185,2026-01-29 15:45:00,2026-01-29 17:15:00,2.5
971,38,125,2026-01-29 14:00:00,2026-01-29 15:00:00,2.5
972,15,164,2026-01-29 12:30:00,2026-01-29 13:30:00,2.5
973,67,123,2026-01-29 21:15:00,2026-01-29 22:45:00,2.5
974,33,118,2026-01-29 12:30:00,2026-01-29 13:00:00,2.0
975,74,121,2026-01-29 14:30:00,2026-01-29 15:30:00,2.5
976,95,145,2026-01-29 17:15:00,2026-01-29 18:15:00,2.5
977,4,147,2026-01-29 13:30:00,2026-01-29 14:15:00,2.0
978,54,107,2026-01-29 07:45:00,2026-01-29 09:00:00,2.0
979,44,191,2026-01-29 11:30:00,2026-01-29 12:00:00,2.5
980,31,157,2026-01-29 20:00:00,2026-01-29 20:45:00,2.0
981,68,140,2026-01-29 21:00:00,2026-01-29 22:30:00,2.0
982,7,149,2026-01-29 12:45:00,2026-01-29 14:15:00,2.0
983,90,192,2026-01-29 06:45:00,2026-01-29 07:15:00,2.5
984,71,166,2026-01-29 14:15:00,2026-01-29 15:00:00,2.0
985,73,141,2026-01-29 11:30:00,2026-01-29 12:00:00,2.5
986,94,138,2026-01-29 11:00:00,2026-01-29 12:00:00,2.0
987,64,114,2026-01-29 07:45:00,2026-01-29 08:45:00,2.5
988,21,199,2026-01-29 06:45:00,2026-01-29 07:45:00,2.0
989,49,118,2026-01-29 21:00:00,2026-01-29 22:15:00,2.0
990,3,188,2026-01-29 18:30:00,2026-01-29 19:00:00,2.0
991,55,200,2026-01-29 14:00:00,2026-01-29 14:30:00,2.0
992,17,198,2026-01-29 14:45:00,2026-01-29 15:30:00,2.0
993,53,193,2026-01-29 08:30:00,2026-01-29 09:30:00,2.5
994,34,125,2026-01-29 21:15:00,2026-01-29 22:15:00,2.5
995,37,173,2026-01-29 06:15:00,2026-01-29 07:15:00,2.5
996,85,197,2026-01-29 07:45:00,2026-01-29 09:00:00,2.0
997,29,155,2026-01-29 07:15:00,2026-01-29 07:45:00,2.5
998,58,145,2026-01-29 11:00:00,2026-01-29 11:45:00,2.5
999,77,170,2026-01-29 21:00:00,2026-01-29 22:00:00,2.0
1000,42,139,2026-01-29 20:15:00,2026-01-29 21:00:00,2.0
1001,66,130,2026-01-29 14:45:00,2026-01-29 15:30:00,2.0
1002,97,160,2026-01-29 13:45:00,2026-01-29 15:15:00,2.0
1003,79,173,2026-01-29 20:30:00,2026-01-29 21:45:00,2.5
1004,88,163,2026-01-29 13:00:00,2026-01-29 14:30:00,2.5
1005,72,163,2026-01-30 18:00:00,2026-01-30 19:00:00,2.5
1006,48,110,2026-01-30 07:45:00,2026-01-30 08:15:00,2.0
1007,53,106,2026-01-30 13:15:00,2026-01-30 14:45:00,2.0
1008,62,125,2026-01-30 12:00:00,2026-01-30 13:00:00,2.5
1009,73,126,2026-01-30 20:30:00,2026-01-30 21:15:00,2.0
1010,76,128,2026-01-30 08:30:00,2026-01-30 10:00:00,2.0
1011,47,178,2026-01-30 08:15:00,2026-01-30 09:45:00,2.0
1012,10,154,2026-01-30 13:30:00,2026-01-30 14:30:00,2.5
1013,32,172,2026-01-30 08:45:00,2026-01-30 09:45:00,2.5
1014,83,171,2026-01-30 14:00:00,2026-01-30 14:30:00,2.5
1015,38,129,2026-01-30 20:45:00,2026-01-30 22:00:00,2.0
1016,59,135,2026-01-30 16:30:00,2026-01-30 18:00:00,2.5
1017,1,107,2026-01-30 16:00:00,2026-01-30 17:00:00,2.0
1018,33,180,2026-01-30 11:30:00,2026-01-30 12:45:00,2.0
1019,98,187,2026-01-30 14:30:00,2026-01-30 15:30:00,2.0
1020,7,142,2026-01-30 10:00:00,2026-01-30 10:45:00,2.5
1021,46,163,2026-01-30 09:00:00,2026-01-30 09:30:00,2.5
1022,41,159,2026-01-30 20:00:00,2026-01-30 21:00:00,2.0
1023,30,148,2026-01-30 10:45:00,2026-01-30 11:45:00,2.0
1024,49,147,2026-01-30 19:30:00,2026-01-30 20:45:00,2.0
1025,68,114,2026-01-30 20:45:00,2026-01-30 22:15:00,2.5
1026,66,161,2026-01-30 20:30:00,2026-01-30 21:00:00,2.5
1027,85,124,2026-01-30 09:30:00,2026-01-30 10:15:00,2.5
1028,84,150,2026-01-30 11:15:00,2026-01-30 12:00:00,2.0
1029,87,179,2026-01-30 20:15:00,2026-01-30 21:15:00,2.0
1030,80,115,2026-01-30 07:45:00,2026-01-30 08:45:00,2.5
1031,24,162,2026-01-30 20:00:00,2026-01-30 20:30:00,2.5
1032,97,198,2026-01-30 13:45:00,2026-01-30 15:15:00,2.0
1033,15,167,2026-01-31 12:45:00,2026-01-31 13:30:00,2.0
1034,91,107,2026-01-31 13:15:00,2026-01-31 14:00:00,2.0
1035,49,165,2026-01-31 09:15:00,2026-01-31 09:45:00,2.5
1036,26,152,2026-01-31 07:30:00,2026-01-31 09:00:00,2.5
1037,12,121,2026-01-31 15:15:00,2026-01-31 15:45:00,2.5
1038,86,147,2026-01-31 17:15:00,2026-01-31 18:15:00,2.0
1039,3,156,2026-01-31 08:15:00,2026-01-31 09:30:00,2.0
1040,85,188,2026-01-31 16:15:00,2026-01-31 16:45:00,2.0
1041,87,154,2026-01-31 06:00:00,2026-01-31 07:00:00,2.5
1042,89,186,2026-01-31 20:00:00,2026-01-31 21:15:00,2.0
1043,67,199,2026-01-31 19:15:00,2026-01-31 20:45:00,2.0
1044,65,122,2026-01-31 16:45:00,2026-01-31 18:15:00,2.5
1045,19,141,2026-01-31 15:15:00,2026-01-31 15:45:00,2.5
1046,44,131,2026-01-31 19:45:00,2026-01-31 20:30:00,2.5
1047,11,117,2026-01-31 11:15:00,2026-01-31 11:45:00,2.0
1048,60,179,2026-01-31 19:45:00,2026-01-31 20:45:00,2.0
1049,21,156,2026-01-31 12:30:00,2026-01-31 13:00:00,2.0
1050,68,144,2026-01-31 07:30:00,2026-01-31 08:15:00,2.5
1051,97,101,2026-01-31 09:00:00,2026-01-31 10:30:00,2.5
1052,100,170,2026-01-31 10:00:00,2026-01-31 11:00:00,2.0
1053,74,101,2026-01-31 16:00:00,2026-01-31 17:30:00,2.5
1054,94,116,2026-01-31 17:30:00,2026-01-31 19:00:00,2.0
1055,63,154,2026-01-31 13:15:00,2026-01-31 14:30:00,2.5
1056,30,165,2026-01-31 09:15:00,2026-01-31 10:15:00,2.5
1057,73,117,2026-01-31 14:30:00,2026-01-31 15:45:00,2.0
1058,66,153,2026-01-31 12:45:00,2026-01-31 13:30:00,2.5
1059,69,146,2026-01-31 18:45:00,2026-01-31 19:45:00,2.0
1060,76,102,2026-01-31 15:15:00,2026-01-31 16:45:00,2.5
1061,48,181,2026-01-31 10:45:00,2026-01-31 11:15:00,2.5
1062,23,184,2026-01-31 06:15:00,2026-01-31 07:45:00,2.5
1063,83,158,2026-01-31 11:30:00,2026-01-31 12:15:00,2.0
1064,10,106,2026-01-31 18:00:00,2026-01-31 18:45:00,2.0
1065,28,177,2026-01-31 12:30:00,2026-01-31 13:45:00,2.0
1066,59,127,2026-01-31 15:00:00,2026-01-31 16:15:00,2.0
1067,32,155,2026-01-31 21:30:00,2026-01-31 22:00:00,2.5
1068,27,169,2026-01-31 18:15:00,2026-01-31 19:00:00,2.0
1069,45,197,2026-01-31 21:30:00,2026-01-31 23:00:00,2.0
1070,70,126,2026-01-31 08:30:00,2026-01-31 09:30:00,2.0
1071,92,187,2026-01-31 18:15:00,2026-01-31 18:45:00,2.0
1072,24,141,2026-01-31 14:30:00,2026-01-31 15:30:00,2.5
1073,55,158,2026-01-31 21:30:00,2026-01-31 22:15:00,2.0
1074,47,143,2026-01-31 12:00:00,2026-01-31 12:30:00,2.5
1075,99,161,2026-01-31 19:45:00,2026-01-31 20:30:00,2.5
1076,7,171,2026-01-31 15:15:00,2026-01-31 16:30:00,2.5
1077,18,121,2026-01-31 19:45:00,2026-01-31 20:15:00,2.5
1078,33,197,2026-01-31 15:30:00,2026-01-31 16:15:00,2.0
1079,46,151,2026-01-31 21:45:00,2026-01-31 22:15:00,2.5
1080,88,132,2026-01-31 20:15:00,2026-01-31 21:15:00,2.5
1081,29,128,2026-01-31 06:45:00,2026-01-31 07:45:00,2.0
1082,23,162,2026-02-01 06:00:00,2026-02-01 06:30:00,2.5
1083,33,110,2026-02-01 11:45:00,2026-02-01 12:30:00,2.0
1084,83,172,2026-02-01 18:30:00,2026-02-01 19:45:00,2.5
1085,16,106,2026-02-01 21:45:00,2026-02-01 22:15:00,2.0
1086,59,178,2026-02-01 16:15:00,2026-02-01 17:00:00,2.0
1087,32,178,2026-02-01 12:00:00,2026-02-01 12:45:00,2.0
1088,6,145,2026-02-01 09:30:00,2026-02-01 10:30:00,2.5
1089,5,152,2026-02-01 09:00:00,2026-02-01 09:45:00,2.5
1090,46,175,2026-02-01 07:15:00,2026-02-01 08:30:00,2.5
1091,51,130,2026-02-01 06:45:00,2026-02-01 07:30:00,2.0
1092,8,144,2026-02-01 06:00:00,2026-02-01 06:45:00,2.5
1093,53,126,2026-02-01 10:45:00,2026-02-01 12:00:00,2.0
1094,66,140,2026-02-01 07:15:00,2026-02-01 07:45:00,2.0
1095,7,187,2026-02-01 20:00:00,2026-02-01 20:30:00,2.0
1096,54,148,2026-02-01 17:15:00,2026-02-01 18:30:00,2.0
1097,11,120,2026-02-01 16:15:00,2026-02-01 17:15:00,2.0
1098,90,155,2026-02-01 17:45:00,2026-02-01 18:30:00,2.5
1099,91,200,2026-02-01 19:45:00,2026-02-01 20:45:00,2.0
1100,52,134,2026-02-01 17:00:00,2026-02-01 18:30:00,2.5
1101,35,164,2026-02-01 09:15:00,2026-02-01 10:00:00,2.5
1102,12,112,2026-02-01 09:30:00,2026-02-01 11:00:00,2.5
1103,30,151,2026-02-01 13:30:00,2026-02-01 14:30:00,2.5
1104,84,106,2026-02-01 09:30:00,2026-02-01 11:00:00,2.0
1105,10,148,2026-02-01 12:30:00,2026-02-01 14:00:00,2.0
1106,1,111,2026-02-01 20:45:00,2026-02-01 21:45:00,2.5
1107,78,169,2026-02-01 12:00:00,2026-02-01 13:30:00,2.0
1108,3,109,2026-02-01 20:30:00,2026-02-01 22:00:00,2.0
1109,70,170,2026-02-01 06:15:00,2026-02-01 07:45:00,2.0
1110,73,172,2026-02-01 10:00:00,2026-02-01 11:00:00,2.5
1111,79,138,2026-02-01 13:15:00,2026-02-01 14:45:00,2.0
1112,72,135,2026-02-01 12:15:00,2026-02-01 13:00:00,2.5
1113,94,112,2026-02-01 11:45:00,2026-02-01 12:30:00,2.5
1114,34,141,2026-02-01 15:15:00,2026-02-01 15:45:00,2.5
1115,98,117,2026-02-01 08:15:00,2026-02-01 09:15:00,2.0
1116,93,101,2026-02-01 17:30:00,2026-02-01 18:45:00,2.5
1117,39,142,2026-02-01 18:15:00,2026-02-01 19:00:00,2.5
1118,26,185,2026-02-01 11:00:00,2026-02-01 12:15:00,2.5
1119,71,133,2026-02-02 20:00:00,2026-02-02 20:30:00,2.5
1120,49,168,2026-02-02 15:30:00,2026-02-02 16:15:00,2.0
1121,16,194,2026-02-02 08:15:00,2026-02-02 09:15:00,2.5
1122,35,154,2026-02-02 21:00:00,2026-02-02 22:15:00,2.5
1123,40,124,2026-02-02 07:00:00,2026-02-02 07:30:00,2.5
1124,99,108,2026-02-02 07:00:00,2026-02-02 08:30:00,2.0
1125,45,126,2026-02-02 19:15:00,2026-02-02 20:45:00,2.0
1126,4,183,2026-02-02 18:30:00,2026-02-02 19:15:00,2.5
1127,30,158,2026-02-02 15:30:00,2026-02-02 16:45:00,2.0
1128,47,102,2026-02-02 16:45:00,2026-02-02 18:00:00,2.5
1129,64,182,2026-02-02 18:00:00,2026-02-02 19:15:00,2.5
1130,41,102,2026-02-02 20:00:00,2026-02-02 20:45:00,2.5
1131,13,190,2026-02-02 13:45:00,2026-02-02 15:00:00,2.0
1132,46,173,2026-02-02 21:30:00,2026-02-02 23:00:00,2.5
1133,66,113,2026-02-02 10:30:00,2026-02-02 11:15:00,2.5
1134,60,152,2026-02-02 18:00:00,2026-02-02 19:30:00,2.5
1135,78,150,2026-02-02 20:15:00,2026-02-02 21:30:00,2.0
1136,80,132,2026-02-02 08:30:00,2026-02-02 09:45:00,2.5
1137,3,185,2026-02-02 11:00:00,2026-02-02 12:15:00,2.5
1138,87,111,2026-02-02 17:15:00,2026-02-02 18:45:00,2.5
1139,37,137,2026-02-02 12:00:00,2026-02-02 13:30:00,2.0
1140,5,191,2026-02-02 12:45:00,2026-02-02 14:15:00,2.5
1141,43,123,2026-02-02 16:45:00,2026-02-02 18:15:00,2.5
1142,15,168,2026-02-02 13:45:00,2026-02-02 15:15:00,2.0
1143,90,125,2026-02-02 17:45:00,2026-02-02 18:30:00,2.5
1144,86,197,2026-02-02 17:00:00,2026-02-02 18:15:00,2.0
1145,48,169,2026-02-02 11:45:00,2026-02-02 13:00:00,2.0
1146,70,156,2026-02-02 08:00:00,2026-02-02 08:45:00,2.0
1147,83,198,2026-02-02 18:30:00,2026-02-02 19:15:00,2.0
1148,72,158,2026-02-02 19:30:00,2026-02-02 20:15:00,2.0
1149,31,138,2026-02-02 09:00:00,2026-02-02 09:30:00,2.0
1150,29,171,2026-02-02 13:00:00,2026-02-02 14:30:00,2.5
1151,34,151,2026-02-02 15:30:00,2026-02-02 16:00:00,2.5
1152,23,115,2026-02-02 11:30:00,2026-02-02 13:00:00,2.5
1153,84,193,2026-02-02 08:15:00,2026-02-02 09:15:00,2.5
1154,25,110,2026-02-02 17:15:00,2026-02-02 18:30:00,2.0
1155,100,195,2026-02-02 07:45:00,2026-02-02 09:00:00,2.5
1156,10,144,2026-02-03 10:45:00,2026-02-03 11:45:00,2.5
1157,6,134,2026-02-03 07:00:00,2026-02-03 07:45:00,2.5
1158,33,196,2026-02-03 15:00:00,2026-02-03 16:30:00,2.0
