cycle_id,resident_id,machine_id,start_time,end_time,price,duration_min,hour,day_of_week
1609,6,186,2026-02-15 17:45:00,2026-02-15 19:15:00,2.0,90.0,17,Sunday
1610,8,173,2026-02-15 15:45:00,2026-02-15 16:15:00,2.5,30.0,15,Sunday
1611,90,146,2026-02-15 13:15:00,2026-02-15 14:15:00,2.0,60.0,13,Sunday
1612,20,173,2026-02-16 13:00:00,2026-02-16 14:15:00,2.5,75.0,13,Monday
1613,38,136,2026-02-16 18:00:00,2026-02-16 18:30:00,2.0,30.0,18,Monday
1614,87,176,2026-02-16 17:45:00,2026-02-16 18:30:00,2.0,45.0,17,Monday
1615,23,103,2026-02-16 16:00:00,2026-02-16 16:45:00,2.5,45.0,16,Monday
1616,43,168,2026-02-16 06:15:00,2026-02-16 07:45:00,2.0,90.0,6,Monday
1617,75,146,2026-02-16 15:30:00,2026-02-16 16:00:00,2.0,30.0,15,Monday
1618,18,180,2026-02-16 16:30:00,2026-02-16 17:45:00,2.0,75.0,16,Monday
1619,69,124,2026-02-16 18:45:00,2026-02-16 19:30:00,2.5,45.0,18,Monday
1620,92,165,2026-02-16 13:45:00,2026-02-16 14:15:00,2.5,30.0,13,Monday
1621,41,186,2026-02-16 17:00:00,2026-02-16 17:30:00,2.0,30.0,17,Monday
1622,91,192,2026-02-16 18:30:00,2026-02-16 19:30:00,2.5,60.0,18,Monday
1623,49,127,2026-02-16 11:15:00,2026-02-16 12:45:00,2.0,90.0,11,Monday
1624,19,158,2026-02-16 20:30:00,2026-02-16 21:45:00,2.0,75.0,20,Monday
1625,45,146,2026-02-16 20:45:00,2026-02-16 21:15:00,2.0,30.0,20,Monday
1626,89,199,2026-02-16 10:00:00,2026-02-16 11:30:00,2.0,90.0,10,Monday
1627,70,174,2026-02-16 21:30:00,2026-02-16 22:45:00,2.5,75.0,21,Monday
1628,79,191,2026-02-16 09:30:00,2026-02-16 10:00:00,2.5,30.0,9,Monday
1629,12,131,2026-02-16 16:45:00,2026-02-16 18:00:00,2.5,75.0,16,Monday
1630,74,136,2026-02-16 11:15:00,2026-02-16 11:45:00,2.0,30.0,11,Monday
1631,88,175,2026-02-16 19:30:00,2026-02-16 20:00:00,2.5,30.0,19,Monday
1632,82,122,2026-02-16 10:30:00,2026-02-16 11:30:00,2.5,60.0,10,Monday
1633,8,127,2026-02-16 10:15:00,2026-02-16 10:45:00,2.0,30.0,10,Monday
1634,16,135,2026-02-16 09:45:00,2026-02-16 11:15:00,2.5,90.0,9,Monday
1635,40,126,2026-02-16 14:45:00,2026-02-16 15:45:00,2.0,60.0,14,Monday
1636,44,181,2026-02-16 18:15:00,2026-02-16 19:00:00,2.5,45.0,18,Monday
1637,84,163,2026-02-16 13:45:00,2026-02-16 14:15:00,2.5,30.0,13,Monday
1638,48,144,2026-02-16 09:30:00,2026-02-16 11:00:00,2.5,90.0,9,Monday
1639,35,166,2026-02-16 06:45:00,2026-02-16 08:15:00,2.0,90.0,6,Monday
1640,94,161,2026-02-16 14:00:00,2026-02-16 15:00:00,2.5,60.0,14,Monday
1641,51,161,2026-02-16 21:45:00,2026-02-16 22:45:00,2.5,60.0,21,Monday
1642,53,102,2026-02-16 15:45:00,2026-02-16 16:45:00,2.5,60.0,15,Monday
1643,77,142,2026-02-16 18:00:00,2026-02-16 18:30:00,2.5,30.0,18,Monday
1644,25,188,2026-02-16 08:15:00,2026-02-16 09:30:00,2.0,75.0,8,Monday
1645,100,113,2026-02-16 08:30:00,2026-02-16 09:00:00,2.5,30.0,8,Monday
1646,46,183,2026-02-16 18:15:00,2026-02-16 19:00:00,2.5,45.0,18,Monday
1647,8,167,2026-02-17 06:45:00,2026-02-17 08:15:00,2.0,90.0,6,Tuesday
1648,99,119,2026-02-17 19:00:00,2026-02-17 19:30:00,2.0,30.0,19,Tuesday
1649,24,157,2026-02-17 16:15:00,2026-02-17 17:30:00,2.0,75.0,16,Tuesday
1650,90,116,2026-02-17 06:00:00,2026-02-17 06:30:00,2.0,30.0,6,Tuesday
1651,13,112,2026-02-17 12:30:00,2026-02-17 13:00:00,2.5,30.0,12,Tuesday
1652,79,133,2026-02-17 18:00:00,2026-02-17 18:30:00,2.5,30.0,18,Tuesday
1653,66,146,2026-02-17 06:00:00,2026-02-17 07:15:00,2.0,75.0,6,Tuesday
1654,82,110,2026-02-17 13:15:00,2026-02-17 13:45:00,2.0,30.0,13,Tuesday
1655,30,195,2026-02-17 18:30:00,2026-02-17 19:30:00,2.5,60.0,18,Tuesday
1656,63,152,2026-02-17 07:00:00,2026-02-17 08:15:00,2.5,75.0,7,Tuesday
1657,22,183,2026-02-17 12:00:00,2026-02-17 13:30:00,2.5,90.0,12,Tuesday
1658,85,197,2026-02-17 07:00:00,2026-02-17 08:30:00,2.0,90.0,7,Tuesday
1659,56,167,2026-02-17 18:45:00,2026-02-17 20:15:00,2.0,90.0,18,Tuesday
1660,92,161,2026-02-17 12:15:00,2026-02-17 13:30:00,2.5,75.0,12,Tuesday
1661,20,118,2026-02-17 21:45:00,2026-02-17 23:15:00,2.0,90.0,21,Tuesday
1662,72,107,2026-02-17 06:00:00,2026-02-17 06:30:00,2.0,30.0,6,Tuesday
1663,64,192,2026-02-17 18:45:00,2026-02-17 20:00:00,2.5,75.0,18,Tuesday
1664,9,104,2026-02-17 07:00:00,2026-02-17 07:30:00,2.5,30.0,7,Tuesday
1665,51,169,2026-02-17 11:15:00,2026-02-17 12:00:00,2.0,45.0,11,Tuesday
1666,16,126,2026-02-17 06:45:00,2026-02-17 07:30:00,2.0,45.0,6,Tuesday
1667,27,133,2026-02-17 06:45:00,2026-02-17 08:00:00,2.5,75.0,6,Tuesday
1668,38,116,2026-02-17 10:00:00,2026-02-17 10:45:00,2.0,45.0,10,Tuesday
1669,14,187,2026-02-17 07:15:00,2026-02-17 08:30:00,2.0,75.0,7,Tuesday
1670,42,142,2026-02-17 17:00:00,2026-02-17 17:45:00,2.5,45.0,17,Tuesday
1671,26,173,2026-02-17 08:45:00,2026-02-17 09:45:00,2.5,60.0,8,Tuesday
1672,65,190,2026-02-17 14:15:00,2026-02-17 15:15:00,2.0,60.0,14,Tuesday
1673,34,116,2026-02-17 13:15:00,2026-02-17 14:45:00,2.0,90.0,13,Tuesday
1674,25,103,2026-02-17 07:00:00,2026-02-17 07:45:00,2.5,45.0,7,Tuesday
1675,29,124,2026-02-17 14:00:00,2026-02-17 14:45:00,2.5,45.0,14,Tuesday
1676,60,171,2026-02-17 21:30:00,2026-02-17 23:00:00,2.5,90.0,21,Tuesday
1677,100,119,2026-02-17 14:30:00,2026-02-17 15:30:00,2.0,60.0,14,Tuesday
1678,91,133,2026-02-17 21:45:00,2026-02-17 23:15:00,2.5,90.0,21,Tuesday
1679,41,139,2026-02-17 21:45:00,2026-02-17 22:30:00,2.0,45.0,21,Tuesday
1680,37,109,2026-02-17 14:00:00,2026-02-17 14:30:00,2.0,30.0,14,Tuesday
1681,89,102,2026-02-17 08:15:00,2026-02-17 09:30:00,2.5,75.0,8,Tuesday
1682,35,193,2026-02-17 11:00:00,2026-02-17 12:15:00,2.5,75.0,11,Tuesday
1683,62,189,2026-02-17 11:45:00,2026-02-17 13:00:00,2.0,75.0,11,Tuesday
1684,68,103,2026-02-17 12:30:00,2026-02-17 13:15:00,2.5,45.0,12,Tuesday
1685,76,126,2026-02-17 13:45:00,2026-02-17 14:15:00,2.0,30.0,13,Tuesday
1686,86,195,2026-02-17 10:00:00,2026-02-17 10:30:00,2.5,30.0,10,Tuesday
1687,97,197,2026-02-17 16:00:00,2026-02-17 17:15:00,2.0,75.0,16,Tuesday
1688,67,186,2026-02-17 21:15:00,2026-02-17 22:15:00,2.0,60.0,21,Tuesday
1689,88,137,2026-02-17 21:30:00,2026-02-17 22:00:00,2.0,30.0,21,Tuesday
1690,46,131,2026-02-17 12:00:00,2026-02-17 13:15:00,2.5,75.0,12,Tuesday
1691,28,111,2026-02-17 13:45:00,2026-02-17 14:15:00,2.5,30.0,13,Tuesday
1692,4,138,2026-02-17 17:15:00,2026-02-17 18:00:00,2.0,45.0,17,Tuesday
1693,5,119,2026-02-17 09:45:00,2026-02-17 10:15:00,2.0,30.0,9,Tuesday
1694,15,110,2026-02-17 21:45:00,2026-02-17 23:00:00,2.0,75.0,21,Tuesday
1695,90,154,2026-02-18 15:00:00,2026-02-18 16:30:00,2.5,90.0,15,Wednesday
1696,56,116,2026-02-18 14:15:00,2026-02-18 15:45:00,2.0,90.0,14,Wednesday
1697,10,161,2026-02-18 11:45:00,2026-02-18 12:15:00,2.5,30.0,11,Wednesday
1698,15,187,2026-02-18 11:45:00,2026-02-18 12:15:00,2.0,30.0,11,Wednesday
1699,11,173,2026-02-18 09:15:00,2026-02-18 10:00:00,2.5,45.0,9,Wednesday
1700,51,186,2026-02-18 16:00:00,2026-02-18 17:00:00,2.0,60.0,16,Wednesday
1701,79,165,2026-02-18 06:45:00,2026-02-18 08:00:00,2.5,75.0,6,Wednesday
1702,94,177,2026-02-18 20:00:00,2026-02-18 20:30:00,2.0,30.0,20,Wednesday
1703,64,107,2026-02-18 12:45:00,2026-02-18 14:15:00,2.0,90.0,12,Wednesday
1704,23,169,2026-02-18 06:15:00,2026-02-18 06:45:00,2.0,30.0,6,Wednesday
1705,75,106,2026-02-18 14:30:00,2026-02-18 16:00:00,2.0,90.0,14,Wednesday
1706,42,166,2026-02-18 15:45:00,2026-02-18 17:15:00,2.0,90.0,15,Wednesday
1707,2,179,2026-02-18 18:00:00,2026-02-18 19:30:00,2.0,90.0,18,Wednesday
1708,34,147,2026-02-18 19:45:00,2026-02-18 20:45:00,2.0,60.0,19,Wednesday
1709,28,182,2026-02-18 13:45:00,2026-02-18 14:30:00,2.5,45.0,13,Wednesday
1710,35,110,2026-02-18 20:00:00,2026-02-18 21:30:00,2.0,90.0,20,Wednesday
1711,4,105,2026-02-18 18:00:00,2026-02-18 19:00:00,2.5,60.0,18,Wednesday
1712,62,167,2026-02-18 12:45:00,2026-02-18 13:45:00,2.0,60.0,12,Wednesday
1713,20,115,2026-02-18 13:30:00,2026-02-18 15:00:00,2.5,90.0,13,Wednesday
1714,86,130,2026-02-18 12:15:00,2026-02-18 13:15:00,2.0,60.0,12,Wednesday
1715,26,143,2026-02-18 06:45:00,2026-02-18 07:15:00,2.5,30.0,6,Wednesday
1716,60,129,2026-02-18 15:45:00,2026-02-18 16:15:00,2.0,30.0,15,Wednesday
1717,46,195,2026-02-18 08:30:00,2026-02-18 09:45:00,2.5,75.0,8,Wednesday
1718,24,143,2026-02-18 20:00:00,2026-02-18 20:30:00,2.5,30.0,20,Wednesday
1719,57,190,2026-02-18 21:45:00,2026-02-18 22:15:00,2.0,30.0,21,Wednesday
1720,87,184,2026-02-18 18:00:00,2026-02-18 19:30:00,2.5,90.0,18,Wednesday
1721,36,178,2026-02-18 16:30:00,2026-02-18 17:45:00,2.0,75.0,16,Wednesday
1722,81,183,2026-02-18 20:15:00,2026-02-18 21:30:00,2.5,75.0,20,Wednesday
1723,30,194,2026-02-18 08:30:00,2026-02-18 09:00:00,2.5,30.0,8,Wednesday
1724,68,153,2026-02-18 18:15:00,2026-02-18 19:30:00,2.5,75.0,18,Wednesday
1725,91,146,2026-02-18 11:15:00,2026-02-18 12:45:00,2.0,90.0,11,Wednesday
1726,72,123,2026-02-18 16:15:00,2026-02-18 17:00:00,2.5,45.0,16,Wednesday
1727,84,166,2026-02-18 18:00:00,2026-02-18 19:30:00,2.0,90.0,18,Wednesday
1728,69,151,2026-02-18 07:45:00,2026-02-18 08:45:00,2.5,60.0,7,Wednesday
1729,13,101,2026-02-18 13:45:00,2026-02-18 15:15:00,2.5,90.0,13,Wednesday
1730,70,166,2026-02-18 13:15:00,2026-02-18 14:15:00,2.0,60.0,13,Wednesday
1731,89,181,2026-02-18 12:30:00,2026-02-18 13:30:00,2.5,60.0,12,Wednesday
1732,37,160,2026-02-18 13:15:00,2026-02-18 14:30:00,2.0,75.0,13,Wednesday
1733,88,175,2026-02-18 13:00:00,2026-02-18 13:45:00,2.5,45.0,13,Wednesday
1734,12,102,2026-02-18 21:30:00,2026-02-18 23:00:00,2.5,90.0,21,Wednesday
1735,48,185,2026-02-18 15:30:00,2026-02-18 16:30:00,2.5,60.0,15,Wednesday
1736,29,128,2026-02-18 13:15:00,2026-02-18 14:30:00,2.0,75.0,13,Wednesday
1737,71,156,2026-02-18 15:30:00,2026-02-18 16:30:00,2.0,60.0,15,Wednesday
1738,93,132,2026-02-18 07:00:00,2026-02-18 07:45:00,2.5,45.0,7,Wednesday
1739,96,125,2026-02-18 09:45:00,2026-02-18 11:15:00,2.5,90.0,9,Wednesday
1740,32,166,2026-02-18 15:00:00,2026-02-18 16:15:00,2.0,75.0,15,Wednesday
1741,100,156,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0,60.0,20,Thursday
1742,44,102,2026-02-19 06:30:00,2026-02-19 08:00:00,2.5,90.0,6,Thursday
1743,53,163,2026-02-19 21:15:00,2026-02-19 21:45:00,2.5,30.0,21,Thursday
1744,11,198,2026-02-19 12:30:00,2026-02-19 13:15:00,2.0,45.0,12,Thursday
1745,34,154,2026-02-19 10:30:00,2026-02-19 11:45:00,2.5,75.0,10,Thursday
1746,88,135,2026-02-19 16:00:00,2026-02-19 17:15:00,2.5,75.0,16,Thursday
1747,39,168,2026-02-19 14:45:00,2026-02-19 16:00:00,2.0,75.0,14,Thursday
1748,94,195,2026-02-19 09:15:00,2026-02-19 10:45:00,2.5,90.0,9,Thursday
1749,52,163,2026-02-19 20:00:00,2026-02-19 21:00:00,2.5,60.0,20,Thursday
1750,30,186,2026-02-19 19:45:00,2026-02-19 20:15:00,2.0,30.0,19,Thursday
1751,68,178,2026-02-19 14:15:00,2026-02-19 15:15:00,2.0,60.0,14,Thursday
1752,79,113,2026-02-19 08:30:00,2026-02-19 09:15:00,2.5,45.0,8,Thursday
1753,14,156,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0,60.0,20,Thursday
1754,63,154,2026-02-19 21:15:00,2026-02-19 22:45:00,2.5,90.0,21,Thursday
1755,24,136,2026-02-19 14:15:00,2026-02-19 15:00:00,2.0,45.0,14,Thursday
1756,84,107,2026-02-19 20:45:00,2026-02-19 21:45:00,2.0,60.0,20,Thursday
1757,96,137,2026-02-19 07:15:00,2026-02-19 08:45:00,2.0,90.0,7,Thursday
1758,74,195,2026-02-19 21:15:00,2026-02-19 22:45:00,2.5,90.0,21,Thursday
1759,28,156,2026-02-19 17:00:00,2026-02-19 18:15:00,2.0,75.0,17,Thursday
1760,90,132,2026-02-19 17:15:00,2026-02-19 18:00:00,2.5,45.0,17,Thursday
1761,16,118,2026-02-19 09:30:00,2026-02-19 10:00:00,2.0,30.0,9,Thursday
1762,51,107,2026-02-19 07:45:00,2026-02-19 08:45:00,2.0,60.0,7,Thursday
1763,12,107,2026-02-19 14:45:00,2026-02-19 15:45:00,2.0,60.0,14,Thursday
1764,41,117,2026-02-19 07:30:00,2026-02-19 09:00:00,2.0,90.0,7,Thursday
1765,26,152,2026-02-19 11:45:00,2026-02-19 12:15:00,2.5,30.0,11,Thursday
1766,69,106,2026-02-19 11:15:00,2026-02-19 12:15:00,2.0,60.0,11,Thursday
1767,31,190,2026-02-19 06:45:00,2026-02-19 08:00:00,2.0,75.0,6,Thursday
1768,99,199,2026-02-19 20:00:00,2026-02-19 21:00:00,2.0,60.0,20,Thursday
1769,20,116,2026-02-19 20:30:00,2026-02-19 21:15:00,2.0,45.0,20,Thursday
1770,27,162,2026-02-19 21:00:00,2026-02-19 21:30:00,2.5,30.0,21,Thursday
1771,3,127,2026-02-19 12:30:00,2026-02-19 13:45:00,2.0,75.0,12,Thursday
1772,49,145,2026-02-19 11:30:00,2026-02-19 12:45:00,2.5,75.0,11,Thursday
1773,4,109,2026-02-19 17:30:00,2026-02-19 19:00:00,2.0,90.0,17,Thursday
1774,95,152,2026-02-19 08:15:00,2026-02-19 08:45:00,2.5,30.0,8,Thursday
1775,85,151,2026-02-19 08:30:00,2026-02-19 10:00:00,2.5,90.0,8,Thursday
1776,64,144,2026-02-19 06:30:00,2026-02-19 08:00:00,2.5,90.0,6,Thursday
1777,21,188,2026-02-19 21:00:00,2026-02-19 22:15:00,2.0,75.0,21,Thursday
1778,75,147,2026-02-19 21:30:00,2026-02-19 22:30:00,2.0,60.0,21,Thursday
1779,65,167,2026-02-19 20:00:00,2026-02-19 20:30:00,2.0,30.0,20,Thursday
1780,56,149,2026-02-19 21:00:00,2026-02-19 22:30:00,2.0,90.0,21,Thursday
1781,23,126,2026-02-19 12:00:00,2026-02-19 13:00:00,2.0,60.0,12,Thursday
1782,67,193,2026-02-19 09:15:00,2026-02-19 09:45:00,2.5,30.0,9,Thursday
1783,40,171,2026-02-19 17:30:00,2026-02-19 18:45:00,2.5,75.0,17,Thursday
1784,25,151,2026-02-19 06:45:00,2026-02-19 07:45:00,2.5,60.0,6,Thursday
1785,98,198,2026-02-20 08:45:00,2026-02-20 09:45:00,2.0,60.0,8,Friday
1786,99,168,2026-02-20 12:00:00,2026-02-20 12:45:00,2.0,45.0,12,Friday
1787,1,184,2026-02-20 14:15:00,2026-02-20 15:00:00,2.5,45.0,14,Friday
1788,34,111,2026-02-20 18:00:00,2026-02-20 18:45:00,2.5,45.0,18,Friday
1789,86,123,2026-02-20 13:45:00,2026-02-20 15:00:00,2.5,75.0,13,Friday
1790,96,102,2026-02-20 13:30:00,2026-02-20 14:30:00,2.5,60.0,13,Friday
1791,74,102,2026-02-20 14:15:00,2026-02-20 15:30:00,2.5,75.0,14,Friday
1792,20,113,2026-02-20 09:30:00,2026-02-20 10:45:00,2.5,75.0,9,Friday
1793,12,172,2026-02-20 07:15:00,2026-02-20 08:00:00,2.5,45.0,7,Friday
1794,62,121,2026-02-20 15:15:00,2026-02-20 16:15:00,2.5,60.0,15,Friday
1795,18,132,2026-02-20 09:15:00,2026-02-20 10:45:00,2.5,90.0,9,Friday
1796,92,152,2026-02-20 08:15:00,2026-02-20 09:00:00,2.5,45.0,8,Friday
1797,58,184,2026-02-20 18:00:00,2026-02-20 19:00:00,2.5,60.0,18,Friday
1798,57,182,2026-02-20 08:15:00,2026-02-20 08:45:00,2.5,30.0,8,Friday
1799,32,193,2026-02-20 14:30:00,2026-02-20 16:00:00,2.5,90.0,14,Friday
1800,22,103,2026-02-20 07:45:00,2026-02-20 08:30:00,2.5,45.0,7,Friday
1801,81,127,2026-02-20 17:30:00,2026-02-20 18:00:00,2.0,30.0,17,Friday
1802,8,165,2026-02-20 21:15:00,2026-02-20 22:00:00,2.5,45.0,21,Friday
1803,91,126,2026-02-20 20:30:00,2026-02-20 21:45:00,2.0,75.0,20,Friday
1804,51,133,2026-02-20 19:00:00,2026-02-20 20:00:00,2.5,60.0,19,Friday
1805,19,119,2026-02-21 21:15:00,2026-02-21 21:45:00,2.0,30.0,21,Saturday
1806,81,118,2026-02-21 12:00:00,2026-02-21 13:30:00,2.0,90.0,12,Saturday
1807,55,111,2026-02-21 12:00:00,2026-02-21 13:15:00,2.5,75.0,12,Saturday
1808,40,125,2026-02-21 20:45:00,2026-02-21 22:15:00,2.5,90.0,20,Saturday
1809,95,190,2026-02-21 14:00:00,2026-02-21 15:15:00,2.0,75.0,14,Saturday
1810,54,151,2026-02-21 07:00:00,2026-02-21 08:15:00,2.5,75.0,7,Saturday
1811,65,102,2026-02-21 11:00:00,2026-02-21 12:30:00,2.5,90.0,11,Saturday
1812,78,152,2026-02-21 21:15:00,2026-02-21 22:45:00,2.5,90.0,21,Saturday
1813,27,159,2026-02-21 09:00:00,2026-02-21 09:30:00,2.0,30.0,9,Saturday
1814,62,193,2026-02-21 11:30:00,2026-02-21 12:15:00,2.5,45.0,11,Saturday
1815,37,180,2026-02-21 15:00:00,2026-02-21 15:45:00,2.0,45.0,15,Saturday
1816,67,161,2026-02-21 08:15:00,2026-02-21 08:45:00,2.5,30.0,8,Saturday
1817,84,105,2026-02-21 15:15:00,2026-02-21 16:15:00,2.5,60.0,15,Saturday
1818,85,156,2026-02-21 16:30:00,2026-02-21 17:00:00,2.0,30.0,16,Saturday
1819,18,159,2026-02-21 08:15:00,2026-02-21 09:45:00,2.0,90.0,8,Saturday
1820,2,104,2026-02-21 13:30:00,2026-02-21 14:30:00,2.5,60.0,13,Saturday
1821,48,152,2026-02-21 08:15:00,2026-02-21 09:00:00,2.5,45.0,8,Saturday
1822,30,136,2026-02-21 11:30:00,2026-02-21 12:30:00,2.0,60.0,11,Saturday
1823,74,153,2026-02-21 08:15:00,2026-02-21 08:45:00,2.5,30.0,8,Saturday
1824,96,195,2026-02-21 06:00:00,2026-02-21 06:30:00,2.5,30.0,6,Saturday
1825,45,193,2026-02-22 21:15:00,2026-02-22 22:45:00,2.5,90.0,21,Sunday
1826,40,159,2026-02-22 19:00:00,2026-02-22 20:15:00,2.0,75.0,19,Sunday
1827,14,186,2026-02-22 07:30:00,2026-02-22 08:00:00,2.0,30.0,7,Sunday
1828,85,156,2026-02-22 13:15:00,2026-02-22 14:45:00,2.0,90.0,13,Sunday
1829,30,162,2026-02-22 11:30:00,2026-02-22 13:00:00,2.5,90.0,11,Sunday
1830,4,103,2026-02-22 10:00:00,2026-02-22 11:30:00,2.5,90.0,10,Sunday
1831,92,103,2026-02-22 20:30:00,2026-02-22 21:45:00,2.5,75.0,20,Sunday
1832,67,187,2026-02-22 17:45:00,2026-02-22 19:00:00,2.0,75.0,17,Sunday
1833,48,194,2026-02-22 07:15:00,2026-02-22 08:30:00,2.5,75.0,7,Sunday
1834,23,136,2026-02-22 06:45:00,2026-02-22 07:30:00,2.0,45.0,6,Sunday
1835,9,148,2026-02-22 13:00:00,2026-02-22 13:30:00,2.0,30.0,13,Sunday
1836,21,108,2026-02-22 21:00:00,2026-02-22 22:00:00,2.0,60.0,21,Sunday
1837,22,158,2026-02-22 17:45:00,2026-02-22 19:00:00,2.0,75.0,17,Sunday
1838,38,183,2026-02-22 20:15:00,2026-02-22 21:30:00,2.5,75.0,20,Sunday
1839,3,120,2026-02-22 10:45:00,2026-02-22 11:15:00,2.0,30.0,10,Sunday
1840,43,171,2026-02-22 09:15:00,2026-02-22 10:00:00,2.5,45.0,9,Sunday
1841,46,178,2026-02-22 16:30:00,2026-02-22 18:00:00,2.0,90.0,16,Sunday
1842,2,174,2026-02-22 18:00:00,2026-02-22 19:15:00,2.5,75.0,18,Sunday
1843,79,148,2026-02-22 15:30:00,2026-02-22 16:00:00,2.0,30.0,15,Sunday
1844,27,109,2026-02-22 18:00:00,2026-02-22 18:45:00,2.0,45.0,18,Sunday
1845,15,145,2026-02-22 13:00:00,2026-02-22 14:00:00,2.5,60.0,13,Sunday
1846,87,106,2026-02-22 07:30:00,2026-02-22 08:30:00,2.0,60.0,7,Sunday
1847,41,176,2026-02-22 18:15:00,2026-02-22 19:00:00,2.0,45.0,18,Sunday
1848,36,113,2026-02-22 17:30:00,2026-02-22 19:00:00,2.5,90.0,17,Sunday
1849,91,174,2026-02-22 09:15:00,2026-02-22 10:30:00,2.5,75.0,9,Sunday
1850,39,192,2026-02-22 13:00:00,2026-02-22 14:30:00,2.5,90.0,13,Sunday
1851,74,112,2026-02-22 15:30:00,2026-02-22 17:00:00,2.5,90.0,15,Sunday
1852,90,140,2026-02-22 11:15:00,2026-02-22 12:00:00,2.0,45.0,11,Sunday
1853,100,141,2026-02-22 18:30:00,2026-02-22 19:15:00,2.5,45.0,18,Sunday
1854,5,109,2026-02-22 19:45:00,2026-02-22 21:15:00,2.0,90.0,19,Sunday
1855,81,176,2026-02-22 06:45:00,2026-02-22 07:45:00,2.0,60.0,6,Sunday
1856,52,119,2026-02-22 21:30:00,2026-02-22 22:30:00,2.0,60.0,21,Sunday
1857,7,167,2026-02-22 12:15:00,2026-02-22 13:15:00,2.0,60.0,12,Sunday
1858,20,182,2026-02-22 15:00:00,2026-02-22 15:45:00,2.5,45.0,15,Sunday
1859,32,192,2026-02-23 11:45:00,2026-02-23 13:00:00,2.5,75.0,11,Monday
1860,64,164,2026-02-23 18:00:00,2026-02-23 19:15:00,2.5,75.0,18,Monday
1861,65,151,2026-02-23 19:30:00,2026-02-23 21:00:00,2.5,90.0,19,Monday
1862,85,106,2026-02-23 13:30:00,2026-02-23 14:30:00,2.0,60.0,13,Monday
1863,94,200,2026-02-23 08:00:00,2026-02-23 09:00:00,2.0,60.0,8,Monday
1864,100,136,2026-02-23 11:45:00,2026-02-23 12:45:00,2.0,60.0,11,Monday
1865,26,193,2026-02-23 13:45:00,2026-02-23 15:15:00,2.5,90.0,13,Monday
1866,5,153,2026-02-23 11:15:00,2026-02-23 12:45:00,2.5,90.0,11,Monday
1867,39,190,2026-02-23 19:30:00,2026-02-23 21:00:00,2.0,90.0,19,Monday
1868,13,106,2026-02-23 12:00:00,2026-02-23 13:30:00,2.0,90.0,12,Monday
1869,30,118,2026-02-23 12:45:00,2026-02-23 13:45:00,2.0,60.0,12,Monday
1870,27,101,2026-02-23 09:30:00,2026-02-23 10:45:00,2.5,75.0,9,Monday
1871,23,147,2026-02-23 08:30:00,2026-02-23 09:30:00,2.0,60.0,8,Monday
1872,60,160,2026-02-23 15:45:00,2026-02-23 17:00:00,2.0,75.0,15,Monday
1873,86,108,2026-02-23 21:30:00,2026-02-23 22:00:00,2.0,30.0,21,Monday
1874,11,103,2026-02-23 21:00:00,2026-02-23 22:15:00,2.5,75.0,21,Monday
1875,74,114,2026-02-23 17:45:00,2026-02-23 18:30:00,2.5,45.0,17,Monday
1876,2,170,2026-02-23 16:15:00,2026-02-23 17:30:00,2.0,75.0,16,Monday
1877,35,140,2026-02-23 08:30:00,2026-02-23 10:00:00,2.0,90.0,8,Monday
1878,98,177,2026-02-23 21:45:00,2026-02-23 22:15:00,2.0,30.0,21,Monday
1879,18,177,2026-02-23 20:15:00,2026-02-23 21:15:00,2.0,60.0,20,Monday
1880,15,153,2026-02-23 13:00:00,2026-02-23 14:15:00,2.5,75.0,13,Monday
1881,20,178,2026-02-23 18:30:00,2026-02-23 19:45:00,2.0,75.0,18,Monday
1882,1,191,2026-02-23 09:30:00,2026-02-23 10:30:00,2.5,60.0,9,Monday
1883,46,145,2026-02-23 14:45:00,2026-02-23 15:15:00,2.5,30.0,14,Monday
1884,22,161,2026-02-23 17:15:00,2026-02-23 17:45:00,2.5,30.0,17,Monday
1885,59,146,2026-02-23 19:45:00,2026-02-23 20:15:00,2.0,30.0,19,Monday
1886,97,180,2026-02-23 07:30:00,2026-02-23 08:00:00,2.0,30.0,7,Monday
1887,49,155,2026-02-23 18:00:00,2026-02-23 18:30:00,2.5,30.0,18,Monday
1888,66,158,2026-02-23 08:45:00,2026-02-23 09:15:00,2.0,30.0,8,Monday
1889,51,116,2026-02-23 13:00:00,2026-02-23 14:30:00,2.0,90.0,13,Monday
1890,36,195,2026-02-23 13:00:00,2026-02-23 14:00:00,2.5,60.0,13,Monday
1891,28,194,2026-02-23 10:30:00,2026-02-23 11:30:00,2.5,60.0,10,Monday
1892,88,147,2026-02-23 21:30:00,2026-02-23 22:00:00,2.0,30.0,21,Monday
1893,81,144,2026-02-23 07:45:00,2026-02-23 09:00:00,2.5,75.0,7,Monday
1894,75,120,2026-02-23 18:45:00,2026-02-23 19:45:00,2.0,60.0,18,Monday
1895,38,193,2026-02-23 19:15:00,2026-02-23 19:45:00,2.5,30.0,19,Monday
1896,52,123,2026-02-24 17:00:00,2026-02-24 18:15:00,2.5,75.0,17,Tuesday
1897,74,115,2026-02-24 18:00:00,2026-02-24 19:00:00,2.5,60.0,18,Tuesday
1898,28,149,2026-02-24 10:30:00,2026-02-24 11:15:00,2.0,45.0,10,Tuesday
